"company_name","investor_name","round","announced_date","source","as_of"
"Certain Energy","British Business Bank","Series A","2026-08-26","CB Insights","2026-09-09"
"Certain Energy","Imperial College London","Spinoff / Spinout","2017-01-01","CB Insights","2026-09-09"
"Certain Energy","Kiko Ventures","Seed VC","2020-01-01","CB Insights","2026-09-09"
"Certain Energy","Kiko Ventures","Seed VC - II","2021-01-01","CB Insights","2026-09-09"
"Certain Energy","Ceres Power","Corporate Minority","2021-01-01","CB Insights","2026-09-09"
"Certain Energy","Ceres Power","Corporate Minority - II","2023-01-01","CB Insights","2026-09-09"
"Certain Energy","Ceres Power","Series A","2026-01-01","CB Insights","2026-09-09"
"Certain Energy","Entrepreneurs Fund Accelerator","Other Investors","","CB Insights","2026-09-09"
"Certain Energy","Undaunted Accelerator","Other Investors","","CB Insights","2026-09-09"
"Certain Energy","Imperial Incubator","Other Investors","","CB Insights","2026-09-09"
"Certain Energy","Catalytic Capital for Climate and Health","Series A","2026-08-26","CB Insights","2026-09-09"
"Chroma","Naval Ravikant","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Bloomberg Beta","Other Investors","","CB Insights","2026-09-09"
"Chroma","Jack Altman","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Daniel Gross","Angel","2022-05-01","CB Insights","2026-09-09"
"Chroma","Max Altman","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Guillermo Rauch","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Spencer Kimball","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Nat Friedman","Angel","2022-05-01","CB Insights","2026-09-09"
"Chroma","Anthony Goldbloom","Angel","2022-05-01","CB Insights","2026-09-09"
"Chroma","Akshay Kothari","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Air Street Capital","Other Investors","","CB Insights","2026-09-09"
"Chroma","Essence VC Fund","Other Investors","","CB Insights","2026-09-09"
"Chroma","Amjad Masad","Angel","2022-01-01","CB Insights","2026-09-09"
"Chroma","Amjad Masad","Angel - II","2023-01-01","CB Insights","2026-09-09"
"Chroma","AIX Ventures","Unattributed VC","2024-02-13","CB Insights","2026-09-09"
"Chroma","AI Grant","Convertible Note","2023-06-23","CB Insights","2026-09-09"
"Chroma","James Cham","Angel","2022-05-01","CB Insights","2026-09-09"
"Chroma","Astasia Myers","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Jordan Tigani","Angel - II","2023-04-06","CB Insights","2026-09-09"
"Chroma","Nick Arner","Other Investors","","CB Insights","2026-09-09"
"Chroma","Angel Collective Opportunity Fund","Other Investors","","CB Insights","2026-09-09"
