"company_name","investor_name","round","announced_date","source","as_of"
"Collaborative Robotics","Fuel Capital","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Fuel Capital","Series A","2023-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Calibrate Ventures","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Calibrate Ventures","Series A","2023-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Calibrate Ventures","Series B","2024-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Monozukuri Ventures","Other Investors","","CB Insights","2026-09-09"
"Collaborative Robotics","1984 Ventures","Series A - II","","CB Insights","2026-09-09"
"Collaborative Robotics","1984 Ventures","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","1984 Ventures","Series A","2023-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","1984 Ventures","Series B","2024-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Neo","Seed VC","2022-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Neo","Series B","2024-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","MVP Ventures","Series A","2023-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","MVP Ventures","Series B","2024-01-01","CB Insights","2026-09-09"
"Collaborative Robotics","Bison Ventures","Series B","2024-04-10","CB Insights","2026-09-09"
"Collaborative Robotics","Ritual Capital","Other Investors","","CB Insights","2026-09-09"
"Collaborative Robotics","Mission One Capital","Other Investors","","CB Insights","2026-09-09"
"Collaborative Robotics","Neo","Series A","2023-07-26","CB Insights","2026-09-09"
"Figure","Intel Capital","Series A - II","2023-01-01","CB Insights","2026-09-09"
"Figure","Intel Capital","Series B","2024-01-01","CB Insights","2026-09-09"
"Figure","Intel Capital","Series C","2025-01-01","CB Insights","2026-09-09"
"Figure","Bezos Expeditions","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Big Sky Partners","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Microsoft","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Arcapita","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Salesforce","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Brookfield","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","NVIDIA","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Samsung Ventures","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Qualcomm Ventures","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Rizvi Traverse Management","Other Investors","","CB Insights","2026-09-09"
"Figure","Start Capital","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","Coatue","Other Investors","","CB Insights","2026-09-09"
"Figure","Asteria","Corporate Minority","2026-08-13","CB Insights","2026-09-09"
"Figure","Align Ventures","Series B","2024-01-01","CB Insights","2026-09-09"
"Figure","Align Ventures","Series C","2025-01-01","CB Insights","2026-09-09"
"Figure","Stelac Capital Partners","Other Investors","","CB Insights","2026-09-09"
"Figure","WorldQuant Ventures","Other Investors","","CB Insights","2026-09-09"
"Figure","SGH Capital","Other Investors","","CB Insights","2026-09-09"
"Figure","BOLD Capital Partners","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","FJ Labs","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","Moonshots Capital","Other Investors","","CB Insights","2026-09-09"
"Figure","Gaingels","Other Investors","","CB Insights","2026-09-09"
"Figure","Roger Hardy","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Ark Ventures","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Macquarie Capital","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","LG Technology Ventures","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Evolution VC Partners","Other Investors","","CB Insights","2026-09-09"
"Figure","Parkway VC","Series A","2023-01-01","CB Insights","2026-09-09"
"Figure","Parkway VC","Series B","2024-01-01","CB Insights","2026-09-09"
"Figure","Parkway VC","Series C","2025-01-01","CB Insights","2026-09-09"
"Figure","Sound Media Ventures","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","T-Mobile Ventures","Series C","2025-09-16","CB Insights","2026-09-09"
"Figure","Calm Ventures","Other Investors","","CB Insights","2026-09-09"
"Figure","Till Reuter","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","Tamarack Global","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","Riverside Ventures","Other Investors","","CB Insights","2026-09-09"
"Figure","Aliya Capital Partners","Series A","2023-01-01","CB Insights","2026-09-09"
"Figure","Aliya Capital Partners","Series B","2024-01-01","CB Insights","2026-09-09"
"Figure","Flux Capital","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Amazon Industrial Innovation Fund","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","Helium-3 Ventures","Series A","2023-05-24","CB Insights","2026-09-09"
"Figure","LG Innotek","Series B","2024-02-23","CB Insights","2026-09-09"
"Figure","SOJA Ventures","Other Investors","","CB Insights","2026-09-09"
"GoPro","U.S. Venture Partners","Series A","2011-05-09","CB Insights","2026-09-09"
"GoPro","Walden International","Series A","2011-05-09","CB Insights","2026-09-09"
"GoPro","Darwin Ventures","Other Investors","","CB Insights","2026-09-09"
"GoPro","Steamboat Ventures","Series A","2011-05-09","CB Insights","2026-09-09"
"GoPro","Riverwood Capital","Series A","2011-05-09","CB Insights","2026-09-09"
"GoPro","Foxconn","Corporate Minority","2012-12-20","CB Insights","2026-09-09"
"GoPro","Sageview Capital","Series A","2011-05-09","CB Insights","2026-09-09"
"GoPro","Starman Optical","Acq - Pending","2026-09-01","CB Insights","2026-09-09"
"Rackspace","Norwest","Series B - II","2000-01-01","CB Insights","2026-09-09"
"Rackspace","Norwest","Unattributed VC","2005-01-01","CB Insights","2026-09-09"
"Rackspace","Sequoia Capital","Series B - II","2000-01-01","CB Insights","2026-09-09"
"Rackspace","Sequoia Capital","Unattributed VC","2005-01-01","CB Insights","2026-09-09"
"Rackspace","Foundry","Other Investors","","CB Insights","2026-09-09"
"Rackspace","Red Hat","Series B - II","2000-04-07","CB Insights","2026-09-09"
"Rackspace","ABRY Partners","Private Equity","2017-09-11","CB Insights","2026-09-09"
"Rackspace","Ancient Art","Unattributed VC","2005-10-13","CB Insights","2026-09-09"
"Rackspace","Isom Capital Partners","Unattributed VC","2005-10-13","CB Insights","2026-09-09"
"Rackspace","Steve Blank","Other Investors","","CB Insights","2026-09-09"
"Rackspace","Apollo","Take Private","2016-08-26","CB Insights","2026-09-09"
"Rackspace","Searchlight Capital Partners","Take Private","2016-08-26","CB Insights","2026-09-09"
"Rackspace","Zero BS Healthcare Revenue Scaler Program","Other Investors","","CB Insights","2026-09-09"
"Replicate","Bessemer Venture Partners","Other Investors","","CB Insights","2026-09-09"
"Replicate","Sequoia Capital","Series A","2023-01-01","CB Insights","2026-09-09"
"Replicate","Sequoia Capital","Series B","2023-01-01","CB Insights","2026-09-09"
"Replicate","Y Combinator","Series A","2023-01-01","CB Insights","2026-09-09"
"Replicate","Y Combinator","Series B","2023-01-01","CB Insights","2026-09-09"
"Replicate","Andreessen Horowitz","Series A","2023-01-01","CB Insights","2026-09-09"
"Replicate","Andreessen Horowitz","Series B","2023-01-01","CB Insights","2026-09-09"
"Replicate","Cloudflare","Acquired","2025-11-17","CB Insights","2026-09-09"
"Replicate","Dylan Field","Series A","2023-02-21","CB Insights","2026-09-09"
"Replicate","Heavybit","Series B","2023-07-12","CB Insights","2026-09-09"
"Replicate","J12","Other Investors","","CB Insights","2026-09-09"
"Replicate","Guillermo Rauch","Series A","2023-02-21","CB Insights","2026-09-09"
"Replicate","AIX Ventures","Other Investors","","CB Insights","2026-09-09"
"Replicate","AI Grant","Convertible Note","2023-06-23","CB Insights","2026-09-09"
"Replicate","NVentures","Series B","2023-07-12","CB Insights","2026-09-09"
"Replicate","Vercel AI Accelerator","Other Investors","","CB Insights","2026-09-09"
"Replicate","Avra","Other Investors","","CB Insights","2026-09-09"
"Replicate","a16z Bio Health","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Alsop Louie Partners","Series A","2017-01-01","CB Insights","2026-09-09"
"Ursa Major","Alsop Louie Partners","Series B","2019-01-01","CB Insights","2026-09-09"
"Ursa Major","Alsop Louie Partners","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","Alsop Louie Partners","Series E","2025-01-01","CB Insights","2026-09-09"
"Ursa Major","BlackRock","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","BlackRock","Series D","2022-01-01","CB Insights","2026-09-09"
"Ursa Major","BlackRock","Series D - II","2023-01-01","CB Insights","2026-09-09"
"Ursa Major","United States Department of War","Grant - IV","2024-09-17","CB Insights","2026-09-09"
"Ursa Major","Space Angels","Series A","2017-11-28","CB Insights","2026-09-09"
"Ursa Major","Dolby Family Ventures","Series C","2021-12-07","CB Insights","2026-09-09"
"Ursa Major","XN Financial","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","XN Financial","Series D - II","2023-01-01","CB Insights","2026-09-09"
"Ursa Major","Alumni Ventures","Series B - II","2020-01-01","CB Insights","2026-09-09"
"Ursa Major","Alumni Ventures","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","Alumni Ventures","Series D","2022-01-01","CB Insights","2026-09-09"
"Ursa Major","Alumni Ventures","Series E","2025-01-01","CB Insights","2026-09-09"
"Ursa Major","Eclipse","Series D - II","2023-11-30","CB Insights","2026-09-09"
"Ursa Major","Alpha Edison","Series B","2019-01-01","CB Insights","2026-09-09"
"Ursa Major","Alpha Edison","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","Gaingels","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","PROOF","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Assured Asset Management","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","America Makes - National Additive Manufacturing Innovation Institute","Grant","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","America Makes - National Additive Manufacturing Innovation Institute","Grant - II","2023-01-01","CB Insights","2026-09-09"
"Ursa Major","America Makes - National Additive Manufacturing Innovation Institute","Grant - V","2024-01-01","CB Insights","2026-09-09"
"Ursa Major","Harpoon Ventures","Series C","2021-12-07","CB Insights","2026-09-09"
"Ursa Major","Mana Ventures","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","RTX","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Industrious Ventures","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Atento Capital","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Paycheck Protection Program","Loan","2020-04-28","CB Insights","2026-09-09"
"Ursa Major","RVC","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Woodline Partners","Series E","2025-11-18","CB Insights","2026-09-09"
"Ursa Major","Mack & Co.","Series D - II","2023-11-30","CB Insights","2026-09-09"
"Ursa Major","Space Capital","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","Space Capital","Series D","2022-01-01","CB Insights","2026-09-09"
"Ursa Major","Explorer 1 Fund","Series C","2021-01-01","CB Insights","2026-09-09"
"Ursa Major","Explorer 1 Fund","Series D - II","2023-01-01","CB Insights","2026-09-09"
"Ursa Major","SV Pacific Ventures","Series D - II","2023-11-30","CB Insights","2026-09-09"
"Ursa Major","Principia Growth","Series E","2025-11-18","CB Insights","2026-09-09"
"Ursa Major","RTX Ventures","Series D - II","2023-11-30","CB Insights","2026-09-09"
"Ursa Major","Exor Ventures","Series D - II","2023-11-30","CB Insights","2026-09-09"
"Ursa Major","MPLIER Capital","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Balerion Space Ventures","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Eclipse","Series E","2025-11-18","CB Insights","2026-09-09"
"Ursa Major","Nuri Ventures","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","XN","Series E","2025-01-01","CB Insights","2026-09-09"
"Ursa Major","XN","Unattributed","2026-01-01","CB Insights","2026-09-09"
"Ursa Major","Brave Capital","Unattributed VC","2024-12-31","CB Insights","2026-09-09"
"Ursa Major","YBI Engine Tech Incubator","Other Investors","","CB Insights","2026-09-09"
"Ursa Major","Inflection Point Asset Management","Unattributed","2026-08-25","CB Insights","2026-09-09"
"Ursa Major","Bleichroeder Acquisition III","Acq - Pending","2026-08-25","CB Insights","2026-09-09"
